url_issue,hash
https://github.com/microsoft/recommenders/issues/114,995e16a6269d881fcdb68e6327073548eecbe889
https://github.com/pyro-ppl/pyro/issues/813,19a35d1a32648bc5144a6698fbe3dc24c81e332d
https://github.com/ansible/ansible/issues/59990,2af67f0dce9e31fe1ea8de5b0bcb323cf915a958
https://github.com/lightning-ai/lightning/issues/687,f72e354ee62e0d07c6394a020c615d388d4206c8
https://github.com/robotframework/robotframework/issues/2217,26b48c686d7113f650eeb5819e3b5f0dd66d0238
https://github.com/ansible/ansible/issues/60223,1b45abc4f3fd736414d819601126accc4672a80c
https://github.com/ansible/ansible/issues/65489,3919a891c27c93f7f0b15fba96b18cbf77f4f252
https://github.com/ansible/ansible/issues/72256,3c2e8b99be4c001c9955bcee7baa12fd46147b90
https://github.com/celery/celery/issues/4746,b472fbccd082c4f2137d4ac40d9e7061ffaf41f7
https://github.com/openbb-finance/openbbterminal/issues/1409,4d2e0252b3681e87011c43d1e6d16d119b0662d5
https://github.com/ansible/ansible/issues/78739,79f67ed56116be11b1c992fade04acf06d9208d1
https://github.com/lightning-ai/lightning/issues/1801,663b90035c5743ced842713a6a3036737aeca16b
https://github.com/numba/numba/issues/2841,fa5bb37159d09c5bff53b83a4821e3f154892d1d
https://github.com/ansible/awx/issues/500,6062d1ec9f27006603257ff0b01a7d3dbbec2874
https://github.com/ray-project/ray/issues/14932,0f444b1a592a822d3e94dfc740e308dd5201b959
https://github.com/robotframework/robotframework/issues/241,eee60910e663f5722ad65b6b8bd062c7b2ca24da
https://github.com/ansible/ansible/issues/17638,b38181116ba13b5a60df710703cd3b85cee6d2a3
https://github.com/robotframework/robotframework/issues/1331,60bf2ba4920842eb1d7c7622d6c1ee32d8e48d58
https://github.com/pytest-dev/pytest/issues/266,48e6aa9dc7583d1273daa3d5736289a8e1742cb8
https://github.com/scipy/scipy/issues/8178,5f41f939dd3c28f126653bd76b002b80bf85923a
https://github.com/scipy/scipy/issues/3493,a22f0748ef9d7e0a63f0b4ca4e673b97c07e57fc
https://github.com/spyder-ide/spyder/issues/6731,221b5bbbbf50323b0f5dadc2f33c76fd192bc094
https://github.com/gamestonkterminal/gamestonkterminal/issues/3238,3e792d75de779053913364041dc14a290ab1e439
https://github.com/robotframework/robotframework/issues/2509,babcc471239192496868b346923d902ea4fcaedf
https://github.com/microsoft/recommenders/issues/115,026fa015a06b1d20b990e7b99fa320156dbe736d
https://github.com/powerline/powerline/issues/1065,5f37ab7e3e94f2fd1846a76af0bdb66cc1a306ee
https://github.com/ansible/ansible/issues/33857,890b97a38fdaaaa786d58af27fcdb5889b9e0a53
https://github.com/spyder-ide/spyder/issues/2,8a1f940895d59b673e96ec4a73556f7892bc1507
https://github.com/ansible/awx/issues/500,fd4b86349c5740ef2fb9d7930cb9323315b45cb3
https://github.com/pytorchlightning/pytorch-lightning/issues/1698,ee17c7c9c8226ec7227bbfa3cff96ecfe254973b
https://github.com/spyder-ide/spyder/issues/3,415e618d61cc873da1d2a0949d5fdb7b626037de
https://github.com/python-telegram-bot/python-telegram-bot/issues/2059,da452df07d4cdc4a5b8028b1bf0af6064b269a0f
https://github.com/psf/requests/issues/496,3c2f52d6813f181fc53b01f67ca25ef1fae0f321
https://github.com/simonw/datasette/issues/597,b647b5efc29300f715ba656e41b0591f342938e1
https://github.com/openbb-finance/openbbterminal/issues/3474,cca41d4f085dfc64b6cf88aa46f893960836bd0b
https://github.com/ansible/ansible/issues/35968,01ba3a4efcb7aa830e3c726de58a0690756dc6f1
https://github.com/pandas-dev/pandas/issues/20927,d75100dab6f6737f647e537cee995788120e4106
https://github.com/ansible/ansible/issues/36796,db43fe6a765412cb0b1a46f0d17563d3672cb63b
https://github.com/pytest-dev/pytest/issues/718,48d91def7e630abce1b156ee752091efa19f780a
https://github.com/ansible/ansible/issues/41142,01e1b51e33d2c8611c34e208606286d1efb59a61
https://github.com/pandas-dev/pandas/issues/4678,c6bf2eb010305bd638bb6087fb8c08d54161b261
https://github.com/spyder-ide/spyder/issues/2,a6696defc829e4a03aad8176927741f333449d06
https://github.com/borgbackup/borg/issues/5271,220d890f32f0b538e139a94008b490a8681676a8
https://github.com/spyder-ide/spyder/issues/2,16426008e35ea73362d8f27b144845568357ac3f
https://github.com/ansible/ansible/issues/42396,8bdd04c147470b5fc3367c8e82ae41c2d2e6d989
https://github.com/spyder-ide/spyder/issues/6114,beaaae7c50907f1fbdc4aea8936f530ceed7b1a1
https://github.com/aio-libs/aiohttp/issues/3628,20bfadcbfcf2be8e03e9e7fb0868a196e12b8b1c
https://github.com/scipy/scipy/issues/7847,8e56f42775f23e24c5c303d2ffc9adf820294a21
https://github.com/pytest-dev/pytest/issues/1888,c8a366e5510d1317066ef471cb1a056f902e8a5a
https://github.com/lightning-ai/lightning/issues/7889,7f4ef6d135b8b824d23be9fe2ab21f184b12ea9b
https://github.com/giampaolo/psutil/issues/63,bd0ec248a148f46a93018111fd898e33d969f4bb
https://github.com/sqlmapproject/sqlmap/issues/532,45c88b36c6009c2ea787932e348d9ea44e57860c
https://github.com/ansible/ansible/issues/42894,c6854fde29659e2fbade78ae704e1e243b0781e9
https://github.com/spyder-ide/spyder/issues/2,2c5568e46fa30788ef807fe17141b7fceb9306c3
https://github.com/ansible/ansible/issues/43198,b1d6802d71dabc1ed8bb357c28ed7b03673ef0ee
https://github.com/numpy/numpy/issues/10710,fdf4926b7af50707461f3fe96ede865dd7dfb0e6
https://github.com/gamestonkterminal/gamestonkterminal/issues/1409,4d2e0252b3681e87011c43d1e6d16d119b0662d5
https://github.com/sqlmapproject/sqlmap/issues/166,2c053d5cfb21c0e7e3fd326874e4d935b3b73fd4
https://github.com/ansible/ansible/issues/44224,38680f38f1b6a06265c92dfe8149bf7acefce0c0
https://github.com/numba/numba/issues/6386,2cd4e61365d1c65c6501ccd51eece5dcb88a6d6e
https://github.com/ansible/ansible/issues/46678,3c7a503a53aee8badf4ae3c93d01da8f496fea4c
https://github.com/ansible/ansible/issues/47076,7fcd55f3ece17f029c2480470a9025c1e54cf2c3
https://github.com/lbryio/lbry-sdk/issues/2997,6ed1614db0654d4317a73564d9c7430e4c11f9ed
https://github.com/ansible/ansible/issues/49884,65c7424a358c4d48fd37abd4267dec60e6c18515
https://github.com/giampaolo/psutil/issues/503,fdd4fd0531498944278ff70ca1c890dfb7890a92
https://github.com/spyder-ide/spyder/issues/2,c27611613e8afb250d0f5e4cbe61bdf8bbda870a
https://github.com/pyro-ppl/pyro/issues/8,bae2f61474adc271497d05b0a1572f7ad234131e
https://github.com/ansible/ansible/issues/52912,cb67235eabdce502a84f5ce7e4b0aa6c8f45c226
https://github.com/pandas-dev/pandas/issues/678,195550c7bdd051e4c0fa647678ac2bd3dd391809
https://github.com/pandas-dev/pandas/issues/16821,4efe6560e07f28de6a1834fa90e31cef31b0fb18
https://github.com/edgedb/edgedb/issues/1184,ffebad29e4abe8bc3eab58bbf2fc43a718deab1e
https://github.com/saltstack/salt/issues/9620,07a0001ae3c341cdec35a4477580e4c6562fe446
https://github.com/spyder-ide/spyder/issues/2,83fb5fedcf284902263ffe50692ac9e8c372a91f
https://github.com/iterative/dvc/issues/3508,93246f0658f5be6422b7e2d5e78bc9aeb90c370d
https://github.com/numpy/numpy/issues/1376,49c5dc14aba8a4dc30e6261679022e6f89381df4
https://github.com/qutebrowser/qutebrowser/issues/1450,bdfb9c60ccc21df278b4ee450e50d7627b367186
https://github.com/microsoft/qlib/issues/1187,848040715068c8d6ca72bd4cca91287888c91667
https://github.com/openbb-finance/openbbterminal/issues/2301,bd684dd84598b984fde63a9fa99352a2016c6722
https://github.com/scipy/scipy/issues/822,28e63776278e26c5a89ca13ea62d62e743ebd92d
https://github.com/zulip/zulip/issues/9217,ff9371d63cf1502ab319a5efaad022657ae7b0c0
https://github.com/python-telegram-bot/python-telegram-bot/issues/2947,36888a7c47b07aa74b90d79d43af87632bb4f821
https://github.com/iterative/dvc/issues/6364,20bb6ddf3cc2bd8876794f88b27ec167b1780ef9
https://github.com/wagtail/wagtail/issues/1888,8ca01a8428c9fe27c8fb9bd72e4d55f1ee570805
https://github.com/flairnlp/flair/issues/1690,b49127f766f5665c08f033e6cf696d03c41e49c2
https://github.com/streamlink/streamlink/issues/478,5b9f68ad45f6ad9f39993004648e486d86b77606
https://github.com/pytest-dev/pytest/issues/214,e7e5ee805f1123d907fa1b6812b5b3fa7934c5e7
https://github.com/psf/requests/issues/338,bc5cc0dc92ae0b6edc356c90637a0d64e1d5042b
https://github.com/ansible/ansible/issues/56813,5112feeace0079266ce9bfa7ed226b4b6561496f
https://github.com/pytest-dev/pytest/issues/305,9ccd52d538499b9f77f92ca02b85aae0d1705cd1
https://github.com/robotframework/robotframework/issues/196,2b825af498f7c2284c6009577a3c464ae30b5136
https://github.com/robotframework/robotframework/issues/822,8f74ff70a112dd31da2371d8c01e83236f3e3d80
https://github.com/netbox-community/netbox/issues/3269,3fdb655a92c6f77e4a895208166d94364b05546b
https://github.com/pandas-dev/pandas/issues/1866,59767d57a2ff0190118ff2519a2c092d7d93b7d6
https://github.com/beetbox/beets/issues/1927,fa2aa82a0d2142a933ab64adea71de7bc12d1c8f
https://github.com/ansible/ansible/issues/69822,984216f52e76b904e5b0fa0fb956ab4f1e0a7751
https://github.com/spyder-ide/spyder/issues/8,a98b8ce58338f15783560127ec63a91d2fd50873
https://github.com/spyder-ide/spyder/issues/74,3e41d5b7d3c74ad7134188fdc110d3f360672928
https://github.com/porchetta-industries/crackmapexec/issues/4,b14fe7f94f150c1e34589476506fa230c2c7fed7
https://github.com/sympy/sympy/issues/3728,87276fd8011e5909edd54a3f4b48f3cb249c67dc
https://github.com/spyder-ide/spyder/issues/3,80a19158d70a76d10030abdaf7f0d7cf8926eee8
https://github.com/pytube/pytube/issues/915,1ef61ceaa3e9b271f22e40e37c0f00919e282468
https://github.com/pytorchlightning/pytorch-lightning/issues/3274,69833dad5b2a0e7e68ed60a91a5a8c32ae22f707
https://github.com/netbox-community/netbox/issues/1275,da3879e928c56d2a1dd50fa52895bd445bcad9dc
https://github.com/pypa/pipenv/issues/4226,c4a165bce35edf661abaaa68c3cfd427664e5e25
https://github.com/scipy/scipy/issues/10360,5681835ec51b728fa0ea6237d46aa8032b9e1400
https://github.com/spyder-ide/spyder/issues/1275,5aa008ff70947d42bbc701e6834320c4ebc78f41
https://github.com/lbryio/lbry-sdk/issues/1826,2336015f9a27496ace0a73bdef25e4099762d231
https://github.com/nicolargo/glances/issues/999,cf2a386d987952e327ea02d261d59d2ba297bdda
https://github.com/pytorchlightning/pytorch-lightning/issues/1801,663b90035c5743ced842713a6a3036737aeca16b
https://github.com/psf/requests/issues/4965,d91fe00983f1c66b9a428fe1ad15bf6ea8238972
https://github.com/spyder-ide/spyder/issues/742,ff778b5f2337cb2b12b0df04a120b7afd8d177ee
https://github.com/pytest-dev/pytest/issues/57,b66b5e2715c098338bc8f6461c41dc48d78c29fb
https://github.com/scipy/scipy/issues/10773,e2b3be2a8c1aa8db648b567a793f1133170ac936
https://github.com/ansible/ansible/issues/77544,9280396e1991f2365c1df79cff83f323b0908c7a
https://github.com/ansible/ansible/issues/77679,9f16bdbdda930c9a7bf1f030d7c8855833ee4b58
https://github.com/great-expectations/great_expectations/issues/4044,0312642755f6003c70623e9aa3ceed1020373dac
https://github.com/giampaolo/psutil/issues/272,3dd8b22e2d299d3199de136ee4a170b8684234a1
https://github.com/matrix-org/synapse/issues/13131,2c2a42cc107fb02bbf7c8d4e6141cbe601221629
https://github.com/saltstack/salt/issues/44227,3a10b6aef12b3a79dc623dde6d5f70760049931b
https://github.com/ansible/ansible/issues/13453,2c8eee956fb574ab0ef2ae362a2936f95a2d80cf
https://github.com/ansible/ansible/issues/29055,636e705260780ffc721f7fa9f6973275cce9244c
https://github.com/google/jax/issues/3877,616d63b19ae08c6d58f1de8d7c41fe78ebded157
https://github.com/openbb-finance/openbbterminal/issues/3882,4303bdc682e67d26e9ed92ab647cf5afae4e142c
https://github.com/streamlit/streamlit/issues/554,97e57f45738174a69ea14649a1355a2c1939478c
https://github.com/openbb-finance/openbbterminal/issues/3782,872b920d01d6fcc94a4ac2bd5abad9ece35e677e
https://github.com/scipy/scipy/issues/16521,7d9301f7c4bb896399b5885caad855e8918763c1
https://github.com/openmined/pysyft/issues/3807,5c8e7b78eba693ea29e07eac7476aa7517e5dfef
https://github.com/ansible/ansible/issues/45633,5a3a865ca01d5f218bddcb765133ccb7f34df4ad
https://github.com/andymccurdy/redis-py/issues/2695,c0833f60a1d9ec85c589004aba6b6739e6298248
https://github.com/pytorchlightning/pytorch-lightning/issues/6107,ae6ce17598cde260f980079b5b3a4274c19eb7a1
https://github.com/mxrch/ghunt/issues/1,d7c87d7085d67273799f44c85272cbdece5a9904
https://github.com/ansible/ansible/issues/17259,a942758a0714c6176cc09a78562e9f3c62b2c8ff
https://github.com/ansible/ansible/issues/61650,0c73e47a42f69901ea892f9d0e58acb554f4e668
https://github.com/openbb-finance/openbbterminal/issues/4433,47f3e76987060b6f5709cc4a2d3644816fe6539c
https://github.com/pypa/pip/issues/22,a3c42a3bcc7c6c58c37cede825c36327488a18b4
https://github.com/spyder-ide/spyder/issues/13717,3ea0bdbbef55de203aabe800384e4fa811fb7434
https://github.com/pandas-dev/pandas/issues/13383,0f351dc475eaa5fdddf1ecd24e70ac0114e58e9b
https://github.com/saltstack/salt/issues/55192,2668851917a093995c2fbd66a02edc804a275402
https://github.com/numpy/numpy/issues/13056,bd9f33fc3201e15b86b3e4333d65f1a085d1f012
https://github.com/pandas-dev/pandas/issues/846,17caaa4392196ca7e542059353a29b74dfb458bb
https://github.com/gamestonkterminal/gamestonkterminal/issues/3131,eaa0a96f7eeefc088b9a57e928aeecb8b8e2d2d4
https://github.com/tweepy/tweepy/issues/14,4c03a2b504eda61dad792f042934d6569607b96e
https://github.com/netbox-community/netbox/issues/136,c9bf10421b31aab595ad862e8c06e021b273d488
https://github.com/gamestonkterminal/gamestonkterminal/issues/3299,1f4c150dc2435b4ad90e748e0d189b0118b69299
https://github.com/ansible/ansible/issues/19701,32f39a195befdc0a656cbaf8f3ce287a12e0246a
https://github.com/ray-project/ray/issues/10050,8d06e30a0635b54e6c276a07c308d35a5c32e65a
https://github.com/nltk/nltk/issues/2821,a31de6c687165afe64a490053c73c8e0b20ff6db
https://github.com/pytorch/vision/issues/6672,d427f36510798863a3953ba4ebf6ab364717bbbb
https://github.com/saltstack/salt/issues/20169,593ead08cfd724a5b18d5faedd0596ea11b46a16
https://github.com/pypa/pip/issues/8954,f77649e841d7bdff1ce5a29534762fb5be030414
https://github.com/ansible/ansible/issues/55347,30c9322e99606bb6eb18e950873139758286c0ef
https://github.com/netbox-community/netbox/issues/9823,c42f7ab6d36ed87844372c6bfd9883aa28e01e24
https://github.com/cookiecutter/cookiecutter/issues/656,7fcffe86fe275fc9698d62f45312f8db2ec4f962
https://github.com/open-mmlab/mmdetection/issues/9358,f8e8212df78871cde5a2e6e586320a62c003e4bf
https://github.com/pandas-dev/pandas/issues/618,81ba24df01b8513ebf7750125b1f23ec95629161
https://github.com/ansible/ansible/issues/49002,5eb7f5781e28cd382160162e611798580744d29f
https://github.com/saltstack/salt/issues/14604,ac9f1d3a3ca89cd8fdfbec63f8078e78b6ecc635
https://github.com/microsoft/qlib/issues/1135,e62684eddfa7cde61c3c0e7f79b8b1cf7c8d4fa5
https://github.com/ansible/ansible/issues/63140,0d905a0496f4554a9de57cbd3ee90e30d6249b34
https://github.com/sqlmapproject/sqlmap/issues/904,31f8d6e612acf1e7741ce21b1f9456452820773a
https://github.com/mailpile/mailpile/issues/451,197402067191a1b1ed9f68e55330cf314c402894
https://github.com/saltstack/salt/issues/20531,d50f603b25b490aebe03b5005becc8777a7f4313
https://github.com/microsoft/pyright/issues/4557,bee1466d4a448b54577bf80ee70b2c9890039a9c
https://github.com/wagtail/wagtail/issues/6352,41eccc72bcc68924d801e4048eef872ec5826897
https://github.com/cython/cython/issues/4125,735210462928d1d34efa739eed1b1ff36881eb58
https://github.com/pandas-dev/pandas/issues/1352,911fec2bb2081887ef4396a1993f2ea4ee9c9f0a
https://github.com/ansible/ansible/issues/58176,de03c007bc96a27cb4b400b1afcbf0d3451b45c1
https://github.com/ansible/ansible/issues/52854,79eeea8ea6289b29ed55361813f2179f005b7332
https://github.com/scikit-learn/scikit-learn/issues/9032,cb1b6c4734b2989ad0492b56c326858d030f3fa2
https://github.com/robotframework/robotframework/issues/520,db8e63d691c1499bfe25704c20d36783cfe0c631
https://github.com/pytest-dev/pytest/issues/5039,757ada2fd2d0f9c5e6026f8ab2ef3c1415e1ade8
https://github.com/numpy/numpy/issues/715,34e3f4966dcbd14094e00b11f6379f5c13a7c6c1
https://github.com/statsmodels/statsmodels/issues/347,e84086705fe16ddcb66c3e36670fe85ccdd31130
https://github.com/twintproject/twint/issues/152,e913c338f5890c84d460fe4fca365ddc65e9fa29
https://github.com/mailpile/mailpile/issues/356,cb27d65b66f17a994bf3420ffebecd3dcfb7de48
https://github.com/pandas-dev/pandas/issues/622,166a80dc5dfdb6aa41b2c1687069e5fd47e41cc6
https://github.com/pypa/pip/issues/219,237a8ae5771ac1367bb126f11413d256747078b1
https://github.com/ansible/ansible/issues/15919,aee3b2e4305b7b009841ef340aed42264dabb17a
https://github.com/openbb-finance/openbbterminal/issues/3993,f34b474052886159ada27fca86964b1601ffba35
https://github.com/wifiphisher/wifiphisher/issues/213,2f03bcde111542d5a9556747927dbf8944057ebb
https://github.com/spyder-ide/spyder/issues/400,f37ad3a963aa253aea664091198204ce72989d0a
https://github.com/dmlc/dgl/issues/3783,62e23bd5b14936dd471feeb1364c6b70eb9504d8
https://github.com/ansible/ansible/issues/50074,cc8e90395a9892eb58efac02ae1ac9737853d694
https://github.com/netbox-community/netbox/issues/2608,a46f68c6e47eb848ce01faf0347753e6f24b9544
https://github.com/spyder-ide/spyder/issues/579,98f2158ce6a6b329120aeda9fa1c2836378e91f5
https://github.com/saltstack/salt/issues/54755,d2f98cacead81c6338d308121b328e2dd30f916f
https://github.com/spyder-ide/spyder/issues/231,ad7f354d268ae868b75c9660bf8cc335c092e7c6
https://github.com/sympy/sympy/issues/3142,e8de230feaf0e0fcd09216eeb80833268ed8bba5
https://github.com/ansible/ansible/issues/33478,2b1f056881de044e43022ed8e2d437b2dbb9c1b6
https://github.com/saltstack/salt/issues/20422,231d4e64acea2e5d0e721b89afd5408269a37754
https://github.com/benoitc/gunicorn/issues/76,4fe426cd669653ff8087c16718a29b21df3d1261
https://github.com/ansible/ansible/issues/46225,2f44ac4edcb517106f1588cd5e46add67d1ba6d5
https://github.com/ansible/ansible/issues/6227,ad70e9bcd633e9c088d912d81ef97d56c696e62a
https://github.com/tiangolo/fastapi/issues/2,0976185af96ab2ee39c949c0456be616b01f8669
https://github.com/pytest-dev/pytest/issues/3,c1fcf9c4d8710d7f204058f1f99677675f838099
https://github.com/ansible/ansible/issues/65861,06d997b2b2c3034dd5d567127df54b93f8ee0f34
https://github.com/qutebrowser/qutebrowser/issues/3251,6e719d1796c0a2669f986e38a3bb9f9f74afb7c3
https://github.com/pytorchlightning/pytorch-lightning/issues/4979,a51477ff258e3b054afe0c31116e66a1c009758b
https://github.com/locustio/locust/issues/4,ed074f60815161712ecc635188f4ca6f1fd1353d
https://github.com/rapptz/discord.py/issues/7818,25ad5b675c044e67c160e8a18a4753e93efec26d
https://github.com/secdev/scapy/issues/3567,44e4121a727c04af5a580fb8923c55d96d535a07
https://github.com/porchetta-industries/crackmapexec/issues/439,719f18ac784c239ec9583d3dbaa9836a4f6ea499
https://github.com/pandas-dev/pandas/issues/9680,cf6203793cc2dd9d3de571ec3def57726244abd4
https://github.com/gamestonkterminal/gamestonkterminal/issues/2206,a1ee2bc0ba55098b01d638b6066508da0be3e9c2
https://github.com/ansible/ansible/issues/63046,d336a14da6c02d41add2c6210dacca87babd501f
https://github.com/ansible/ansible/issues/36456,52f20574729147e78f488ab8cf35621ca6907869
https://github.com/pytest-dev/pytest/issues/188,bf5b2264747fdccd56c124147f1971125bf82566
https://github.com/gallopsled/pwntools/issues/1029,ebbe917713582ec0cc6e5ae49c01f07e70212667
https://github.com/pytorchlightning/pytorch-lightning/issues/6410,4260b71cc77b7a44e061668d0d408d847f550156
https://github.com/numpy/numpy/issues/15723,24192935730d6dbb24e3d11b7f40f309b786c0ad
https://github.com/ansible/ansible/issues/39748,ad91793428736f7bb1b9e3e89f82de944cdab2fb
https://github.com/spyder-ide/spyder/issues/574,c6d797d2ec5183403d68b3d3d22e0ad596ab75f0
https://github.com/scipy/scipy/issues/12324,0b77a6dfdebf249254552da9ea22a1d178b5003e
https://github.com/keras-team/autokeras/issues/300,85da4149f4100ca0aab1257311a277dcd2e11e9e
https://github.com/saltstack/salt/issues/11727,c8dc89bfc44265a3f98d3e8565da216c3ba29d10
https://github.com/numba/numba/issues/6668,558117b47188488fd9f69514abb9fbd9a8f9d8d7
https://github.com/saltstack/salt/issues/6833,f97d07fed0798974aa0c49094453d97ac69e1afd
https://github.com/ansible/ansible/issues/36252,ce6595b5673f919c3556c9b0c200dc6e3731032b
https://github.com/ansible/ansible/issues/27977,9d84a4e530033e8b4a79be4f59e698dcb250cd82
https://github.com/spyder-ide/spyder/issues/2,2e69c81fb7fc2c7def99e8b7b3f242286a9060e2
https://github.com/netbox-community/netbox/issues/7813,17e01644f5ff6d55a18f5f308058cd3258b7f6c0
https://github.com/lbryio/lbry-sdk/issues/2164,a05c44ad1e5c497368972d401102e7e1dacd42c7
https://github.com/spyder-ide/spyder/issues/434,9a36064603334bdae5d3473d79e6e0b8fe3f5998
https://github.com/zulko/moviepy/issues/1118,fc691e9de5d25c65c4a284544a36f27a7c270c4a
https://github.com/saltstack/salt/issues/20496,df7c09e616a21787846d9e7369ae08832778460a
https://github.com/openbb-finance/openbbterminal/issues/2350,90fe23b400b99c0c84e4920ee28221e1372b622e
https://github.com/openbb-finance/openbbterminal/issues/4079,da69e6dde657eba3756527e40aee4ce445ed9269
https://github.com/robotframework/robotframework/issues/3264,c32496b779df13558a2976351d59d317064f1dc2
https://github.com/ansible/ansible/issues/80898,660f1726c814e9d7502cdb7ba046ee8ad9014e63
https://github.com/spyder-ide/spyder/issues/3,532fbb27d630af19c9f5a5a735c1219ff8b18af7
https://github.com/ansible/ansible/issues/15859,4bb4c7e68ed2bbac95b0d2cec3822b2ed8104b72
https://github.com/ansible/ansible/issues/54957,6fff8e1d7e46ed5c7bc498e3a566dd2dabdcaa8c
https://github.com/ansible/ansible/issues/47851,c3fc2d27d91cb74b6b604d6a249c3df577c6807a
https://github.com/zulko/moviepy/issues/722,6cbd4f347735e8bdd8224589f986e42addbec8a1
https://github.com/jumpserver/jumpserver/issues/9871,21352a2ab7563c50ee331925129b55edd7fdd53a
https://github.com/octoprint/octoprint/issues/3689,e91fcd6387c96d8aa92070f7a14b6558773446d1
https://github.com/scikit-learn/scikit-learn/issues/4751,0ee4d973b547cf54ea80864f725f4859c524eef1
https://github.com/ansible/ansible/issues/58159,58d446e61afe3e923d60fc7a8734d47860f3d86f
https://github.com/spyder-ide/spyder/issues/11704,0d53fd1090bb0bf23fdeac4880518b693748538c
https://github.com/saltstack/salt/issues/34734,075e0e60c119ea8eac0ba02fb06a4c7cf5d2d99c
https://github.com/ansible/awx/issues/4388,b7f469baabbc527140d28b387cdb73260d99e131
